stara dzivka;hortenzia
starac;starať
starac še;starať sa
staradzivka;stará dievka
staraja še;starajú sa
staranka;mrvenička
starče nóški;ostrôžka poľná
starček;repík lekárský
starčic;stačiť
starčic;stačiť, dokázať,
stare dzivky;stare dievky
starhac;unaviť, vyčerpať,
starhana;strhaná
starhany;strhaný
starhlo;strhlo
starhnuc;strhnúť
starhnuté;strhnuté
starhnuto;strhnuté
starhovac;strhovať,
stari pľac;trh, starinarstvo
starigaň;nadávka
starigavaľir;starý gavalier
starina;staré veci
starňa;stárnu
starnuc;stárnuť
starobinec;domov dochodcov
starojsci;starosti
starosc;starosť
starosci;starosti
starosta;starejší
starosta;volený zástupca obce
starostľivosc;starostlivosť
starostovac;starostobať
starostovac-oprava;starostovať
starošlivi;starostlivý
starše;starší
statek;dobytok
statekk;majetok, dobytok,
statekstatok;dobytok
statkovac še;správať sa
statok;dobytok
stavac;stavať
stavar;stavbar
staveľi;zastavili
stavic še;vsadiť sa
staviteľ;stavbár
staviteľe;stavitelia
stavjac;stavať
stavjaju;stavajú,budujú
staza;anastázia
steho;z toho
stelkunčik;roztlkadlo, luskačik
steluška;roztlkadlo, luskačik
stenštajger;?
sterčic;vopchať , štúriť
stervac;zdržať, vydržať,
sti;dierkastý
stic;stučnieť
stičok;vyryvač bodliakov
stid;hanba
stidĺak;hanblivec
stidĺivec;hanblivec
stidĺivi;hanblivý
stidĺivosc;hanblivosť
stidńe;rôsolovatie
stidni;hanblivý
stidno;hanblivo
stidnuc;rôsolovatieť
stidzic;hanbiť sa
stigľiňec;stehlík
stintu;s atramentom
stirčec;trčať
stirčic;trčať
stirmańic;zapotrošiť
stirvac;vydržať, zniesť
stiržeň;stržeň
stišicena;vzácna, zlatá,
stiśiceńe;vzácnosť,
stiśiceni;vzácný
stišiceni;zlatý
stita, -i;tučná,-ý
stiti;tučný
stitoleni;ušpinený
stitoľeny;zašpinený
stitý;tučný,zavalitý
stlac;ustielať
stľapčic;stenčiť
stlec;stleť
stluc;stĺcť, zbiť
stlučeny;zbitý
stlukac;ztĺkať,
stlukli;zbili
stlukľiho;zbili ho
stlusc;zbiť,
stlustnuc;pribrať,
stlustol;stĺstol
sto marov;?
sto roki za opicami;obsoletne
stochmac;ukryť,schovať
stocina;vojenska skupina
stocina;stotina sekundy
stocina~lincolna;24. pluk
stodola;pristrešok pre slamu
stodola;stodola
stodulka;senník
stofka;100 sk bankovka
stojka;na hlave
stokraska;sedmokráska obýčajná
stol;vrchná plošina
stolčok;malá stolička
stolec;stolček
stoleček;stolček
stolek;stolička
stoĺiček;stolček
stoľik;stolík
stoľina;doska pod stolom -
stoĺina;vrchná doska stola
stoĺina;vrchná doska
stolkoch;stoličkách
stolkovi;stôlový
stolok;stolička
stolovka;zásuvka v stole
stolufka;obrus
stoluvka;obrus
stolvertky;druh cukrikov
stomarov;vyznamenanie,
stop;stlp
stopaj;stopa, odtačok nohy
stopár;pozri popis
stoparčic še;stavať sa odpor
stoparčiť še;skakať do niekoho
stoperši;101.
stopic;ukradnúť,
stopirčic~še;vzdorovať, odolávať
stoporčic;hádať, vzoprieť
stoporčic še;postaviť sa proti
stoporčiť sa;priečiť sa, hádať
stoporení;postavený
stopovac;stopovať
stošidzmi;107.
stotišic;stotisíc
stotnik;veliteľ
stousmi;108.
stožar;stožiar
strabmbate;nezapošité
strac;strať sa
stracac;stracať
stracańe;strácanie
stracane;strácané
stracani;strácaný
straceli;stratili
stracen;stratený,
stracena;stratena
stracene;stratene
straceni;stratený
stracenka;zanechaná
straceno;stratene
stracený;stratený
strachovacše;mať obávy
stracic;stratiť
stracic;stratiť sa
stracic še;stratiť sa
stracilo;stratilo
straciloše;stratilo sa
stracilše;stratil sa
stracim;stratím
straciš;stratíš
strafic;strafiť, zasiahnúť,
straka;druh vtaka/zlodej
strambac;šklbať
strambaja;stranbú
strambati;vyšklbaný
strambi;strapky
straňa še;stránia sa
stranic;strániť
stranic še;chrániť sa niečoho
stranik;pluh,ale obojstraný
stranka;čast stodoly
stranka;časť stodoly
strapic še;utrápiť sa
strasac;striasať
strasc;striasť
strašak;strašiak
strašaš;striasaš
straščok;strašiak
strašek;mátoha-strašiak
strašek;strašiak
strašena;strasená
straśeni;shutnený, strasený,
strašeňik;pozri popis
strašenina;ustráchaný jedinec
straši vo veži;šibe
strašic;strašiť
straški;strašidlá
straškii;helovin
strašni;hrozný, zlý,
strašok;strašiak
strašska;gazdovské zemiaky
stravic;straviť
strebrobili;striebrobielý
strechavy;neučesaný,strapatý
stredeček;prostriedok
stredek;stred
stredńak;prostredník
stredňan;zo stredu
stredňi;stredny
stredni;stredný
strehnuc;striehnúť
streľec;strelec
strelic;streliť
streľic;streliť
strelka;meno psa,
strenfla;ponozka
strenfle;ponozky
strenka;orgován,
strep;črep, kvetináč,
strepac;ušpiniť sa
strepac;zraziť, dokaličiť
strepac;spadnúť, zraziť sa,
strepac še;spadnúť
strepali še;zrazili sa
strepani;zničený, zdrúzganý
strepaný;opitý
strepp;črep, kvetináč,
stresac;striasať
stresanka;druh jedla z
stresanočka;druh jedla z
stresc;utriasť
streś;stras
streščena;hlúpa
streščeni;hlúpy
streše;strasie
strešem;strasiem
strešeni;striasený
strešeš;strasieš
strežec;túžiť po jedle iného
strežic;číhať,striehnuť
striberňak;strieborniak
striberni;strieborný
striberny;strieborný
stribro;striebro
stricny brat;svagor
stričec;vyčnievať
strična mac;strýna otcová sestra
strična matka;stryna
strična śestra;sesternica
stričnaśestra;sesternica
strični;súrodenec druhej rad
strični brat;bratranec
strični brat;paj braceńec,
strični ocec;strýko,
stričnibrat;bratranec
stridac;striedať
stridačka;striedačka
stridaja;striedajú
striga;strasidlo/ona
strihac;strihať
strik;strýko
strikac;striekať
strikačka;striekačka
strikaja;striekajú
strikaňe;striekanie
striľa;strieľa
striľac;strieľať
striĺac;strieľať
striĺačka;druh pc hry
striĺački;druh pc hry
striľaja;strieľajú
striľaňe;strieľania
striĺańe;strieľanie
striĺane;strieľané
striĺani;strieľaný
striĺano;strieľané
strim še !;zdrž sa !
strimac;zdržať
strimac še;niekde sa zdrzat
strimaj še;zdrž sa
strimaja;zdžiavajú
strimala;zdržala
strimane;zdržané
strimańe;zdržanie
strime;zdrží
strimemše;zdržím sa
strimja;zdržia
strimovac;zdržiavať
strimovali;zdržiavali
strimuja;zdržiavajú
strimuju;zdržujú
strina;teta
strinfla;ponozka
strisac;striasať
striskac;opiť
striskaja;spadnú,zbijú
striskani;opitý
strofac;milovat
stroji;chystá
strojic;krášliť
strojic še;chystať sa
stromeček;stromček
stromek;stromček
stromiček;stromček
stromik;stromček
stropadla;guma na pan
stroskotac;stroskotať
stroskotaja;stroskotajú
strožina;zajda, travnica,noša
struc;stráviť jedlo
strucc;opiť sa,
struček;stručik
struhac;strúhať
struhatko;strúhadlo
struja;otrávia
strulaše;otravila sa
strum;strom
strundženi;spitý, opitý,
strundženy;opitý
strundžic;opiť,
strundžic śe;spiť sa
strunga;časť košiara
strup;chrasta
struti;kukni zmotorizovani
struty;opitý
stružľak;slamník
stružliak;slamník
stružľini;kúsky zo strúhania,
stružľiny;piliny z dreva
stryna;zena stryka
stuchnuc;zosmradnúť,zplesnieť
stuchnuti;smradlavy, plesnivy
stuchnuty;zastaraly
studenina;huspenina
studzeň;studňa
studzenina;huspenina
studzeńina;kočenina
studzeńinakočeńina,;aspik, huspenina,
studzeńinka;huspeninka, aspiček,
studzenka;studnička
studzienečka;studnička
studzienka;studnička
studzinečka;studnička
studzinka;studnička
studzinka;prameň vody,
stuh;stoh
stuhnuc;zmeravieť
stuj;stoj
stuka;vzdycha/stona
stukac;vzdychať
stukac;stonať
stukaja;stonú
stul;stôl
stuĺ pisk;zatvor ústa
stulek;stolček
stuľic;zavrieť
stuľic~še;schúliť sa
stuliny;stretnutie po krstin
stulipysk;mlčanlivý
stuľpisk;buď ticho
stuňec;zlacnieť
stuńec;zlacnieť
stuńeje;zlacnie
stuňelo;zlacnelo
stuňené;zlacnené
stuňi;zlacnie
stuńic;zlaznieť,
stup;pri spracovaní konop
stupa;stolica na konope
stupac;stúpať
stupaj;stopa
stupaj;pridaj, zrýchli
stupajce;stúpajte
stupcom;ísť v stope za nie-
stupi;paj popis
stupic na kark;zničiť, pokaziť
stupka;mažiar na proso
stupka;pozri mažár
stupňik;schodik
sturbovani;ustaraný,
stutkani;opitý
stvardlo;stvrdlo
stvardňa;stvrdnú
stvardnuc;stvrdnúť
stvardnuta;stvrdnutá
stvardnuté;stvrdnuté
stvardnuti;stvrdnutý
stvardnuty;stvrdnutý
stvora;stvorenie
stydľak;hamblivý
stydnuc;chladnúť
stydzel;hanbil
stydzela;hanbila
styrčec;trčať
styrmanic;zapotrošiť
subjecht;paj skĺepar,
subota;sobota
suchar;pozri popis
suchar;pať skurkoš
suchi;tenký
suchoti;druh choroby
suchoty;tuberkulóza
suci;je hoden, hodí sa
suci;kukni vikarani
suco;treba
sučasc;súčasť
sučastka;súčiastka
sudek;malý sud
sudzené;súdené
sudzic;súdiť
sudzina;riad
suflatka;zasuvka, suflik
suhi;chudý
suhlaša;súhlasia
suhlaši;súhlasi
suhlašic;súhlasiť
sujd;schod
sujdek;schodík
sujdi;schody
sujdy;schody
sujeta;trápenie
sujeti;trápenia
suka;pes,ona
sukac;súkať
sukaja;súkajú
sukeň;sukňa
sukenečka;suknička,
sukenečki;sukienky
sukenka;časť odevu, paj kaba
suľ;soľ
sulačok;stlpik v plote
sulaćok;stlpik v plote
suĺak;valec, tučný jedinec
suľnička;solnička
suložeńe;milovanie
suložic;milovať
sumene;svedomie
sumeňe;svedomie
sumeńe;svedomie aj duša,
sumeńe rajbac;karhať
sumene//;trpezlivosť
sumeńe~virajbac;vstúpiť do svedomia,
sumni;pekny
sumnokrasni;prekrasny
suňog;komár
suňoga;komar
suňok;druh hmyzu
superic;súperiť
supky;slapky
súra;dievka
surc;zastera
surfovac;surfovať
surfuja;surfujú
suri;ist dole
susik;susek
sušareň;sušiareň
sušaše;sušia sa
suśed;sused
sušed;sused
sušeda;suseda
sušedctvo;susedctvo
sušedka;susedka
suśedka;susedka
suśedki;susedky,
sušedkino;patriace susede
sušedko;susedka
sušedky;susedky
sušedna;susedná
suśedna;susedná
sušedni;susedný
sušedom;susedom
suśedom;susedom
sušedova;susedová
sušedovi;susedovi
suśedovi;susedovi
sušedovo;susedové
suśedstvo;susedstvo
sušedze;susedia
sušedzi;susedia
suśedzi;susedia
suśedzic;susediť
sušek;debna na obilie
suśek;drevený priestor na
sušek;?
suśeki;drevené oddiely
sušeky;drevené oddiely na o
sušeń;sušiareň na
sušenki;sušienky
suší;smedí
sušic;sušiť
sušička;pozri popis
sušid;sused
sušidka;susedka
sušidove;susedové
suśidstvo;susedstvo
sušik;truhla s vekom...
suśik;drevená nádoba
sušňa;sušiareň
sušne;sušiarne
suto;pusto
suviśec;súvisieť,
suviši;súvisí
sužeńe;trápenie
sužene;súženie
sužeňe;súženie
sužovac;sužovať
sužovaňe;trápenie
sužuja;sužujú
svacha;matka zaťa, nevesty
svacha;matka nevesty
svačko;sváko
svačkovo;svákove
svačku;sváčku
svadzba;svadba
svaľba;svadba
svaľbľana;svadobná
svaľbľané;svadobné
svaľbľany;svadobný
svaľby;svadby
svaščina;starosloviensky ?
svaška;svatka
svaška;žena
svat;svat
svat;otec mladuchy
svateho jana biĺ;ľubovník
svatka;funkcia pri svatbe,
svatojanska zelina;ľubovník bodkovaný
svatorečeňe;svätorečenie
svatorečic;svätorečiť
svatosc;sviatosť,
svaty;svätý
svažnica;lesná cesta
svečic;svedčiť,pasovať
sveder;sveter
svedrik;pulóvrik, svetrík
sverbohusky;šipky
sverbohuz;šipky, šipkový kér
sverdlik;vrtak
sveržov;názov obce
svevoĺhi;nespútaný,
svieži;čerstvý
svinski sira;tlačenka
sviržov;sveržov
svlačer;druh koreňovej
svoho;svojeho
svojec;rodinný kruh
svojej roboty;doma zhotovené
svojina;rodopis
svojo;svoje
svoreń;čáp,
syf;neporiadok
syfiara;bordelárka
sypanci;v sýpke, zrúbe
sypanec;sklad obylia
sypanec;sklad
sypkovina;látka na periny
syrek;syrek
syrup;0dvar
s~klopotami;komplikovane,
šabľa;meč
šabľovac;zvracať
šabľuje;zvráca
šac;siať
śac;siať
śace;sejba
šacic;poskytovať oblečenie
šacovac;hodnotiť
šacuja;hodnotia
šacuje;oceňuje
šafar;?
šafareň;drevená lavica
šafáreň;lavica
šafariť;spravovať majetok
šafarňa;"""skriňa"" na zrno"
šafarňa abo sušik ?;na uskladnenie zrna
šafeľ;okrúhla nádoba
šafeľ;drevena nádoba
šafeľ;veľký zadok
šafeľ;drevená nádoba
šafľe;drevené nádoby
šafĺiček;drevená nadoba,
šaflik;žensky tanec
šaflík;menšia dieža
šafĺik;drevená nádoba
šafľikach;drevených nádob
šafĺikar;profesia
šafliki;drevené kade
šafolka;šatka
šag;veď
šagac;strhavať sa
šagajaše;strhavajú sa
śaha;plošná miera
śahac;siahať
šahacc;?
šahahja;siahajú
śahasekondo;plošná miera
šahnem;siahnem
šahňi;chyť
śahnuc;siahnúť
šahnuc;dotknúť
śahnuti;duševne porušený
šahovina;odpadové drevo
šahovina;siahy dreva
śahovina;siahovina, metrovica
šahovina;siahovica
šajba;úder, rana
šajba;lemeš na pluhu
šajba;remenica
šajbička;paj denko, lopar,
šajbik;veľký drevený lopár
šajbľik;vedierko
šajbnuti;švihnutý
šajbovec;malierska štetka
šajn;nepresné poznanie
šajov, šajovka;nezbedník,nezbednica
šajstka;krajec
šajt;tlačenka
šajta;poleno
śajta;metrovica, brvno
šajtka;polienko
šajtroš;neposedný
šak;však, veď
šak še rušaj;hyb sa
śaknuc;vpiť,
šaktak;veď tak, veď áno
šal;šála
šaľa;šalia,oblbujú
šalamacha;pozri popis
šalanda;veľká izba
šaľapurda;poplašená žena
šalaputa;?
śalaputkar;pojašený človek
šaľaše;vystrájajú
šalata;šalát
śalavija;pometeny človek
šaĺec;tratiť súdnosť,
šaľec še;blázniť sa
šaľejka;časť kroja
šaľel;bláznil
šalena;pometená
šaľena;šialena
šaľena bida;šialenec,
šaľeňak;divoch, grázl
šaľeńak;bláznivý
šalene kozare;nejedlé huby
šaľeňec;blázon
šaľeni;šialený
šaľení;blázniví
šaľeni dum;psychiatrický ústav
šaľeni hubi;jedovaté huby
šaľenidom;blázinec
šaľenina;hluposť
šaľeninec;psychiatr. liečebňa
šaľenka;divoká zábava
šaĺenka;divoka zábava
šaľeno;bláznivo
šalenosc;blaznivosť
šaľenota;nezmysel, somarina
šaľenoti;hlúposti
šaľenstvo;šialešnstvo
šaľeny;šialený,bláznivý
šaľený;blaznivý
šaľeny;šialený
šaľeny dom;psychiatr. liečebňa
šaľený dom;blazninec
šaľeny dum;liečebňa
šaľeny huk;blázon,bláznivý
šaľenýdom;blázinec
šalic;klamac
šaľic še;bláznit sa
šalicše;šaliť sa
šaľiš;zavádzaš
šaľitra;vetroplaška
šaľitroš;vetroplach
šaľka;bláznovstvo
šaľkac še;šalieť,blázniť sa
šaľko;maly blazon
šalľeni;šialený
šaľo;šašo-jašo
šalogater;neporiadok,bordel
šalogater;záclona
šalogater;ciganský dom
šalogatre;závesy
šalogatre;žalúzie
šalokater;paj šalogater
šalovac;betonovať schody
šalovaňe;debnenie
šalt;rýchlosť
šalt paka;rýchlostná páka
šaltpaka;rýchlostná páka
šaltuje;radí rýchlosti
šaľuch;šialený
šaluje;bední
šalung;debnenie
šaluvať;debniť
šamčec;stav opilosti
šamerdľik;malý stolček
šamerĺiček;stolček bez operadla
šamerľik;malá stolička
šamerľik;malý stolček
šamerlík;malý stolček
šamerlik;malý stolček
šamerlik;malá stolička
šamerĺik;stolček bez operadla
šamerlík;malá stolička
šampres;prehoz cez posteľ
šamster;nápadník s podtónom
šamuľak;malá hlávka kapusty
šamut;šamot
šanc;priekopa
šancik;priekopa, mel. ,
šancomet;hodí do priekopy
šandar;žandar, policajt
šandár;policajt
šandar zbuj;pať žandar-zbuj
šandare;policajti
šandariček;policajtik,
šandarik;policajtik
šandariki;policajti
šandarka;policajtka
šandarko;policajt, familiarne
šandaročka;policajtka
šandarska hlava;opak cigánskej
šandarski štacion;pať esembareň
šandor;alex
šanec;priekopa
šaňec;priekopa pri ceste
šaňi;alexander
šanovac;zachovať
šanovac;šetriť
šanovačný;ľutovať
šanovať;chrániť
šanovĺivi;pozorný, starostlivý
šanovlivyj;starostlivý
šantac;krívať,
šantalaba;nemotorný,
šantavi;podkýńavý, šmatlavý
šantavi;chromý
šantavosc;krívanie,
šantavý;nepozorný pri chôdzi
šantoš;s chybnou chôdzou,
šantročic;zničiť
šanuja;chránia
šanujem;chránim si
šapac;ísť rýchlo
šapčec;tikať
šapkac;?
šaplavi;podradný
šaplavy;nekvalitný, mizerný
šara;sivá
šaragĺe;nosidla drevené
šarapaciš;robíš zle
šarapata;?
šarapatyš;robiš zle
šarga;meno koňa
šarga;označenie koňa,
šargarie;druh ovocia,
šargarki;druh ovocia,
šarha;odchytavač, hincĺik
šarhaň;blatník
šarhaňok;blatník
šarhaňov;blatník
šarhaňovi;majúci blatníky,
šarhaňovy;blatníky
šari;sivý
šarisky;šarišský, šarišsky
šarkaň;šarkan, veľký frajer
šarkań;šikovný
šarkań;drak
šarkaň chlop;energický muž
šarkaňe;draky v rozpravke
šarkanica;zlá žena
šarkaňovi;šarkanový
šaromvarom;križom-kražom
šarovac;ledabolo, nehodnotne
šarpac;hádzať,triasť,trhať
śarpac;pať naremńe
śarpac;snažiť sa
šarpac še;snažiť sa
šarpaj;pridaj
šarpanki;strapačky
šarpapańe;?
šarpe;myká sa
šarpni;drgni
šarpnuc;pohnúť, potiahnuť
šarpnuta;uletená
šarpnuti;mac pod kalapom
šarpnuty;bláznivý
šaršaň;sršeň
šaršov;sršeň
šarvaňec;nezbedník
šary;sivý
šaša;šachorina
šaška;vážka
šaškuješ;vyvádzať
šašura;zábavna žena
šater;šiator, stan
šati;oblek
šatlava;pať harešt
šatlavaˇcemńica;temnica
šatlavovani;väznený,
šatov;zbrklý jedinec.
šatovac;ponáhľať sa
šatoval;kráčal rýchlo
šatovala;rýchlo kráčala
šatovali;rýchlo kračali
šatovalo;rýchlo kráčalo
šatovańe;ponahľavo, rýchlo.
šatovńe;chvatne,
šatrik;(predajný) stánok
šatrik;prístrešok
šatrikovo;poulične,
šatriky;stánky jarmočné
šatrista;predavač
šatro;stánok predajný
šatro;cirkusový stan
šatrovaciganka;nevkusná žena
šatuj;zrýchlí,
šatuje;rýchlejšie kráča
šcac;cikať
šcambľa;trieska
ścapac śe;opiť sa
šcarovac;ukradnúť
ścežic;sťažiť
šciepic;očkovať, vrúbľovať
šcipace;ostré
šča;močia
ščablik;sučasť rebrika
ščac;močiť
śčac;čurať, cikať, močiť,
ščaci;štiaci
ščahľovac;ukradnúť
śčahĺovac;ukradnúť
ščahovina;polenové drevo 1 m
ščajzlo;stratilo sa
śčajznuc;ukradnúť,
śčajznuti;ukradnutý,
ščala;cikala, šťala
ščamba;trieska
śčamba;íver
ščamba;trieska, iver
śčambati;vychudnitý,
śčambečka;triesočka,
ščambeľ;stupačka na rebríku
ščambi;triesky
ščambľa;palica z rebríka
ščamble;stúpačky na rebríku
ščamboch;triesok
ščambočka;triesočka
ščaňe;močenie
ščanka;močovka, šťanka
ščanki;moč
śčanki;moč
ščanky;moč
ščapac;oberať ovocie
śčapac;zašpiniť
ščapac še;opiť sa
ščapac śe;zašpiniť sa
śčapacsekondo;nafliaskať, nabiť
ščapaj;poobíjaj orechy
ščapali;opili sa
ščapane;poodbíjané
ščapani;špinavý
ščapani;opitý
ščapaní;špinavý
śčapani;ufúáný, zašpinený
śčapanireperatio;ufúĺaný, zašpinený
ščapany;špinavý
ščapany;opitý
ščaparani;špinavý
śčapnuc;obiť, zraziť
ščapnuti;klesnutý
śčapnuti;obitý
ščapol;klesol
śčapol;obil, zrazil
ščaputac;zašpiniť
śčar;odpadlík, vyvrheľ, i
śčarac;zašpiniť sa
ščarani;špinavý
śčarani;špinavý
ščaraný;zablatený
śčarńec;sčernec
ščarňel;stmavel
śčarńeni;stmavnutý,
ščarňeti;pozri popis
śčarńeti;sčernetý
śčarńic;sčernec
ščarnivac;černieť,
ščava;šťava, nálev
ščava;minerálna voda
śčava;šťava, sirup, mok,
ščava;šťaveľ-- rastlina
ščavajava;šťaveľ
ščavia;šťavel-rastlina
ščavica;prírodná voda
ščavija;ščovik
ščavňačka;huba šťavňačka
ščaznuc;stratiť sa
śčaznuc;stratiť, zmiznuť,
śčaznuc śe;zmiznúť
ščaznucc;stiahnúť
ščažnosc;sťažnosť
ščažovac še;sťažovať sa
ščebeľ;stupienok na rebríku
śčebeĺ;priečka
ščebel;stupjenok
ščebľa;prepážka na rebríku
ščeble;koliky na hrabliach
śčebĺiček;malá priečka
śčebĺičok;priečka, stupienok,
ščebľik;stupienok na rebríku
ščeblik;priečka na rebriku
ščeblík;stupienok na rebrik
śčebĺik;malá priečka
ščec;drevená platňa
śčec;pomôcka na
ščecec;štetec
ščecina;chlp, štetina
ščedac;?
ščedri dzeň;štedrý de
śčegac;?
ščejsce;šťastie
ščejscľiva;šťastlivá
ščejscľivy;šťastlivý
ščeklic;štekliť
ščelinok;trieska
ščeliny;triesky
śčemereńe;rozbolenie žalúdka,
ščemereni;choroba dobytka,
